Name,Rating,Cuisines,Category,Item Name,Price,Description,Vegetarian
The Cook House,N/A,N/A,Mains,Paneer Methi Malai,₹310,,Yes
The Cook House,N/A,N/A,Mains,Paneer Methi Malai,₹310,,Yes
The Cook House,N/A,N/A,Mains,Matar Paneer,₹309,Soft paneer cubes and fresh green peas cooked in a spiced tomato based ... read more,Yes
The Cook House,N/A,N/A,Mains,Matar Paneer,₹309,Soft paneer cubes and fresh green peas cooked in a spiced tomato based ... read more,Yes
The Cook House,N/A,N/A,Mains,Matar Paneer,₹309,Soft paneer cubes and fresh green peas cooked in a spiced tomato based ... read more,Yes
The Cook House,N/A,N/A,Mains,Matar Paneer,₹309,Soft paneer cubes and fresh green peas cooked in a spiced tomato based ... read more,Yes
The Cook House,N/A,N/A,Mains,Matar Paneer,₹309,,Yes
The Cook House,N/A,N/A,Mains,Matar Paneer,₹309,,Yes
The Cook House,N/A,N/A,Breads,Tawa Roti,₹20,"Soft and wholesome whole wheat roti, cooked to perfection on a tawa for ... read more",No
The Cook House,N/A,N/A,Breads,Tawa Roti,₹20,"Soft and wholesome whole wheat roti, cooked to perfection on a tawa for ... read more",No
The Cook House,N/A,N/A,Breads,Tawa Roti,₹20,"Soft and wholesome whole wheat roti, cooked to perfection on a tawa for ... read more",No
The Cook House,N/A,N/A,Breads,Tawa Roti,₹20,"Soft and wholesome whole wheat roti, cooked to perfection on a tawa for ... read more",No
The Cook House,N/A,N/A,Breads,Tawa Roti,₹20,"Soft and wholesome whole wheat roti, cooked to perfection on a tawa for ... read more",No
The Cook House,N/A,N/A,Breads,Tawa Roti,₹20,,No
The Cook House,N/A,N/A,Breads,Tawa Roti,₹20,,No
The Cook House,N/A,N/A,Breads,Tandoori Roti,₹22,"A soft, fluffy and smoky flatbread, freshly baked in a traditional tandoor, perfect ... read more",No
The Cook House,N/A,N/A,Breads,Tandoori Roti,₹22,"A soft, fluffy and smoky flatbread, freshly baked in a traditional tandoor, perfect ... read more",No
The Cook House,N/A,N/A,Breads,Tandoori Roti,₹22,"A soft, fluffy and smoky flatbread, freshly baked in a traditional tandoor, perfect ... read more",No
The Cook House,N/A,N/A,Breads,Tandoori Roti,₹22,"A soft, fluffy and smoky flatbread, freshly baked in a traditional tandoor, perfect ... read more",No
The Cook House,N/A,N/A,Breads,Tandoori Roti,₹22,,No
The Cook House,N/A,N/A,Breads,Tandoori Roti,₹22,,No
The Cook House,N/A,N/A,Breads,Butter Tawa Roti,₹22,"Soft, warm butter tawa roti, perfectly crisped on the griddle, offering a rich, ... read more",No
The Cook House,N/A,N/A,Breads,Butter Tawa Roti,₹22,"Soft, warm butter tawa roti, perfectly crisped on the griddle, offering a rich, ... read more",No
The Cook House,N/A,N/A,Breads,Butter Tawa Roti,₹22,"Soft, warm butter tawa roti, perfectly crisped on the griddle, offering a rich, ... read more",No
The Cook House,N/A,N/A,Breads,Butter Tawa Roti,₹22,"Soft, warm butter tawa roti, perfectly crisped on the griddle, offering a rich, ... read more",No
The Cook House,N/A,N/A,Breads,Butter Tawa Roti,₹22,,No
The Cook House,N/A,N/A,Breads,Butter Tawa Roti,₹22,,No
The Cook House,N/A,N/A,Breads,Butter Tandoori Roti,₹26,"Soft yet crispy, our butter tandoori roti is baked to perfection in a ... read more",No
The Cook House,N/A,N/A,Breads,Butter Tandoori Roti,₹26,"Soft yet crispy, our butter tandoori roti is baked to perfection in a ... read more",No
The Cook House,N/A,N/A,Breads,Butter Tandoori Roti,₹26,"Soft yet crispy, our butter tandoori roti is baked to perfection in a ... read more",No
The Cook House,N/A,N/A,Breads,Butter Tandoori Roti,₹26,"Soft yet crispy, our butter tandoori roti is baked to perfection in a ... read more",No
The Cook House,N/A,N/A,Breads,Butter Tandoori Roti,₹26,,No
The Cook House,N/A,N/A,Breads,Butter Tandoori Roti,₹26,,No
The Cook House,N/A,N/A,Breads,Chilli Garlic Tandoori Roti,₹30,"Spicy and flavorful chilli garlic tandoori roti, infused with aromatic garlic and a ... read more",No
The Cook House,N/A,N/A,Breads,Chilli Garlic Tandoori Roti,₹30,"Spicy and flavorful chilli garlic tandoori roti, infused with aromatic garlic and a ... read more",No
The Cook House,N/A,N/A,Breads,Chilli Garlic Tandoori Roti,₹30,"Spicy and flavorful chilli garlic tandoori roti, infused with aromatic garlic and a ... read more",No
The Cook House,N/A,N/A,Breads,Chilli Garlic Tandoori Roti,₹30,"Spicy and flavorful chilli garlic tandoori roti, infused with aromatic garlic and a ... read more",No
The Cook House,N/A,N/A,Breads,Chilli Garlic Tandoori Roti,₹30,,No
The Cook House,N/A,N/A,Breads,Chilli Garlic Tandoori Roti,₹30,,No
The Cook House,N/A,N/A,Breads,Tandoori Hari Mirch Roti,₹30,"Soft, smoky roti infused with the bold flavor of green chillies, baked to ... read more",No
The Cook House,N/A,N/A,Breads,Tandoori Hari Mirch Roti,₹30,"Soft, smoky roti infused with the bold flavor of green chillies, baked to ... read more",No
The Cook House,N/A,N/A,Breads,Tandoori Hari Mirch Roti,₹30,"Soft, smoky roti infused with the bold flavor of green chillies, baked to ... read more",No
The Cook House,N/A,N/A,Breads,Tandoori Hari Mirch Roti,₹30,"Soft, smoky roti infused with the bold flavor of green chillies, baked to ... read more",No
The Cook House,N/A,N/A,Breads,Tandoori Hari Mirch Roti,₹30,,No
The Cook House,N/A,N/A,Breads,Tandoori Hari Mirch Roti,₹30,,No
The Cook House,N/A,N/A,Breads,Tandoori Onion Roti,₹30,"Soft, warm roti infused with caramelized onion and cooked to perfection in a ... read more",No
The Cook House,N/A,N/A,Breads,Tandoori Onion Roti,₹30,"Soft, warm roti infused with caramelized onion and cooked to perfection in a ... read more",No
The Cook House,N/A,N/A,Breads,Tandoori Onion Roti,₹30,"Soft, warm roti infused with caramelized onion and cooked to perfection in a ... read more",No
The Cook House,N/A,N/A,Breads,Tandoori Onion Roti,₹30,"Soft, warm roti infused with caramelized onion and cooked to perfection in a ... read more",No
The Cook House,N/A,N/A,Breads,Tandoori Onion Roti,₹30,,No
The Cook House,N/A,N/A,Breads,Tandoori Onion Roti,₹30,,No
The Cook House,N/A,N/A,Breads,Rumali Roti,₹35,"Thin, soft and airy rumali roti, expertly cooked on a hot griddle, offering ... read more",No
The Cook House,N/A,N/A,Breads,Rumali Roti,₹35,"Thin, soft and airy rumali roti, expertly cooked on a hot griddle, offering ... read more",No
The Cook House,N/A,N/A,Breads,Rumali Roti,₹35,"Thin, soft and airy rumali roti, expertly cooked on a hot griddle, offering ... read more",No
The Cook House,N/A,N/A,Breads,Rumali Roti,₹35,"Thin, soft and airy rumali roti, expertly cooked on a hot griddle, offering ... read more",No
The Cook House,N/A,N/A,Breads,Rumali Roti,₹35,,No
The Cook House,N/A,N/A,Breads,Rumali Roti,₹35,,No
The Cook House,N/A,N/A,Breads,Lachha Paratha,₹45,"Flaky, crispy laccha paratha, layered to perfection and cooked to a golden brown, ... read more",No
The Cook House,N/A,N/A,Breads,Lachha Paratha,₹45,"Flaky, crispy laccha paratha, layered to perfection and cooked to a golden brown, ... read more",No
The Cook House,N/A,N/A,Breads,Lachha Paratha,₹45,"Flaky, crispy laccha paratha, layered to perfection and cooked to a golden brown, ... read more",No
The Cook House,N/A,N/A,Breads,Lachha Paratha,₹45,"Flaky, crispy laccha paratha, layered to perfection and cooked to a golden brown, ... read more",No
The Cook House,N/A,N/A,Breads,Lachha Paratha,₹45,,No
The Cook House,N/A,N/A,Breads,Lachha Paratha,₹45,,No
The Cook House,N/A,N/A,Breads,Missi Roti,₹45,"A wholesome, slightly spiced flatbread made with a blend of gram flour and ... read more",No
The Cook House,N/A,N/A,Breads,Missi Roti,₹45,"A wholesome, slightly spiced flatbread made with a blend of gram flour and ... read more",No
The Cook House,N/A,N/A,Breads,Missi Roti,₹45,"A wholesome, slightly spiced flatbread made with a blend of gram flour and ... read more",No
The Cook House,N/A,N/A,Breads,Missi Roti,₹45,"A wholesome, slightly spiced flatbread made with a blend of gram flour and ... read more",No
The Cook House,N/A,N/A,Breads,Missi Roti,₹45,,No
The Cook House,N/A,N/A,Breads,Missi Roti,₹45,,No
The Cook House,N/A,N/A,Breads,Pudina Paratha,₹45,"A warm, flaky and aromatic pudina paratha infused with the fresh flavor of ... read more",No
The Cook House,N/A,N/A,Breads,Pudina Paratha,₹45,"A warm, flaky and aromatic pudina paratha infused with the fresh flavor of ... read more",No
The Cook House,N/A,N/A,Breads,Pudina Paratha,₹45,"A warm, flaky and aromatic pudina paratha infused with the fresh flavor of ... read more",No
The Cook House,N/A,N/A,Breads,Pudina Paratha,₹45,"A warm, flaky and aromatic pudina paratha infused with the fresh flavor of ... read more",No
The Cook House,N/A,N/A,Breads,Pudina Paratha,₹45,,No
The Cook House,N/A,N/A,Breads,Pudina Paratha,₹45,,No
The Cook House,N/A,N/A,Breads,Plain Naan,₹50,"Soft, fluffy flatbread baked to perfection in a tandoor.",No
The Cook House,N/A,N/A,Breads,Plain Naan,₹50,"Soft, fluffy flatbread baked to perfection in a tandoor.",No
The Cook House,N/A,N/A,Breads,Plain Naan,₹50,"Soft, fluffy flatbread baked to perfection in a tandoor.",No
The Cook House,N/A,N/A,Breads,Plain Naan,₹50,"Soft, fluffy flatbread baked to perfection in a tandoor.",No
The Cook House,N/A,N/A,Breads,Plain Naan,₹50,,No
The Cook House,N/A,N/A,Breads,Plain Naan,₹50,,No
The Cook House,N/A,N/A,Breads,Butter Naan,₹59,"Fluffy and soft butter naan, baked to perfection in the tandoor, brushed with ... read more",No
The Cook House,N/A,N/A,Breads,Butter Naan,₹59,"Fluffy and soft butter naan, baked to perfection in the tandoor, brushed with ... read more",No
The Cook House,N/A,N/A,Breads,Butter Naan,₹59,"Fluffy and soft butter naan, baked to perfection in the tandoor, brushed with ... read more",No
The Cook House,N/A,N/A,Breads,Butter Naan,₹59,"Fluffy and soft butter naan, baked to perfection in the tandoor, brushed with ... read more",No
The Cook House,N/A,N/A,Breads,Butter Naan,₹59,,No
The Cook House,N/A,N/A,Breads,Butter Naan,₹59,,No
The Cook House,N/A,N/A,Breads,Garlic Naan,₹65,"Soft, fluffy and perfectly baked, our garlic naan is a delightful blend of ... read more",No
The Cook House,N/A,N/A,Breads,Garlic Naan,₹65,"Soft, fluffy and perfectly baked, our garlic naan is a delightful blend of ... read more",No
The Cook House,N/A,N/A,Breads,Garlic Naan,₹65,"Soft, fluffy and perfectly baked, our garlic naan is a delightful blend of ... read more",No
The Cook House,N/A,N/A,Breads,Garlic Naan,₹65,"Soft, fluffy and perfectly baked, our garlic naan is a delightful blend of ... read more",No
The Cook House,N/A,N/A,Breads,Garlic Naan,₹65,,No
The Cook House,N/A,N/A,Breads,Garlic Naan,₹65,,No
The Cook House,N/A,N/A,Breads,Stuffed Kulcha,₹100,"Soft, fluffy kulcha stuffed with a spiced filling of potatoes, paneer and vegetables. ... read more",No
The Cook House,N/A,N/A,Breads,Stuffed Kulcha,₹100,"Soft, fluffy kulcha stuffed with a spiced filling of potatoes, paneer and vegetables. ... read more",No
The Cook House,N/A,N/A,Breads,Stuffed Kulcha,₹100,"Soft, fluffy kulcha stuffed with a spiced filling of potatoes, paneer and vegetables. ... read more",No
The Cook House,N/A,N/A,Breads,Stuffed Kulcha,₹100,"Soft, fluffy kulcha stuffed with a spiced filling of potatoes, paneer and vegetables. ... read more",No
The Cook House,N/A,N/A,Breads,Stuffed Kulcha,₹100,,No
The Cook House,N/A,N/A,Breads,Stuffed Kulcha,₹100,,No
The Cook House,N/A,N/A,Breads,Paneer Naan,₹90,"Soft, fluffy naan stuffed with creamy paneer, baked to golden perfection. A flavorful, ... read more",Yes
The Cook House,N/A,N/A,Breads,Paneer Naan,₹90,"Soft, fluffy naan stuffed with creamy paneer, baked to golden perfection. A flavorful, ... read more",Yes
The Cook House,N/A,N/A,Breads,Paneer Naan,₹90,"Soft, fluffy naan stuffed with creamy paneer, baked to golden perfection. A flavorful, ... read more",Yes
The Cook House,N/A,N/A,Breads,Paneer Naan,₹90,"Soft, fluffy naan stuffed with creamy paneer, baked to golden perfection. A flavorful, ... read more",Yes
The Cook House,N/A,N/A,Breads,Paneer Naan,₹90,,Yes
The Cook House,N/A,N/A,Breads,Paneer Naan,₹90,,Yes
The Cook House,N/A,N/A,Breads,Cheese Garlic Naan,₹100,"Soft, fluffy naan bread infused with garlic and topped with a generous layer ... read more",No
The Cook House,N/A,N/A,Breads,Cheese Garlic Naan,₹100,"Soft, fluffy naan bread infused with garlic and topped with a generous layer ... read more",No
The Cook House,N/A,N/A,Breads,Cheese Garlic Naan,₹100,"Soft, fluffy naan bread infused with garlic and topped with a generous layer ... read more",No
The Cook House,N/A,N/A,Breads,Cheese Garlic Naan,₹100,"Soft, fluffy naan bread infused with garlic and topped with a generous layer ... read more",No
The Cook House,N/A,N/A,Breads,Cheese Garlic Naan,₹100,,No
The Cook House,N/A,N/A,Breads,Cheese Garlic Naan,₹100,,No
The Cook House,N/A,N/A,Breads,Chur Chur Naan,₹100,"Soft, buttery naan with a crispy, layered texture, perfect for scooping up curries ... read more",No
The Cook House,N/A,N/A,Breads,Chur Chur Naan,₹100,"Soft, buttery naan with a crispy, layered texture, perfect for scooping up curries ... read more",No
The Cook House,N/A,N/A,Breads,Chur Chur Naan,₹100,"Soft, buttery naan with a crispy, layered texture, perfect for scooping up curries ... read more",No
The Cook House,N/A,N/A,Breads,Chur Chur Naan,₹100,"Soft, buttery naan with a crispy, layered texture, perfect for scooping up curries ... read more",No
The Cook House,N/A,N/A,Breads,Chur Chur Naan,₹100,,No
The Cook House,N/A,N/A,Breads,Chur Chur Naan,₹100,,No
The Cook House,N/A,N/A,Salads,Green Salad,₹140,Seasonal vegetables.,No
The Cook House,N/A,N/A,Salads,Green Salad,₹140,Seasonal vegetables.,No
The Cook House,N/A,N/A,Salads,Green Salad,₹140,Seasonal vegetables.,No
The Cook House,N/A,N/A,Salads,Green Salad,₹140,Seasonal vegetables.,No
The Cook House,N/A,N/A,Salads,Green Salad,₹140,Seasonal vegetables.,No
The Cook House,N/A,N/A,Salads,Green Salad,₹140,,No
The Cook House,N/A,N/A,Salads,Green Salad,₹140,,No
The Cook House,N/A,N/A,Salads,Paneer Tikka Salad,₹295,Consist of roasted paneer tikka and vegetables.,Yes
The Cook House,N/A,N/A,Salads,Paneer Tikka Salad,₹295,Consist of roasted paneer tikka and vegetables.,Yes
The Cook House,N/A,N/A,Salads,Paneer Tikka Salad,₹295,Consist of roasted paneer tikka and vegetables.,Yes
The Cook House,N/A,N/A,Salads,Paneer Tikka Salad,₹295,Consist of roasted paneer tikka and vegetables.,Yes
The Cook House,N/A,N/A,Salads,Paneer Tikka Salad,₹295,,Yes
The Cook House,N/A,N/A,Salads,Paneer Tikka Salad,₹295,,Yes
The Cook House,N/A,N/A,Salads,Chicken Tikka Salad,₹395,Consist of roasted chicken tikka with mixed English veggies.,No
The Cook House,N/A,N/A,Salads,Chicken Tikka Salad,₹395,Consist of roasted chicken tikka with mixed English veggies.,No
The Cook House,N/A,N/A,Salads,Chicken Tikka Salad,₹395,Consist of roasted chicken tikka with mixed English veggies.,No
The Cook House,N/A,N/A,Salads,Chicken Tikka Salad,₹395,Consist of roasted chicken tikka with mixed English veggies.,No
The Cook House,N/A,N/A,Salads,Chicken Tikka Salad,₹395,,No
The Cook House,N/A,N/A,Salads,Chicken Tikka Salad,₹395,,No
The Cook House,N/A,N/A,Salads,Healthy Chicken Salad,₹395,Boiled chicken mixed with healthy veggies.,No
The Cook House,N/A,N/A,Salads,Healthy Chicken Salad,₹395,Boiled chicken mixed with healthy veggies.,No
The Cook House,N/A,N/A,Salads,Healthy Chicken Salad,₹395,Boiled chicken mixed with healthy veggies.,No
The Cook House,N/A,N/A,Salads,Healthy Chicken Salad,₹395,Boiled chicken mixed with healthy veggies.,No
The Cook House,N/A,N/A,Salads,Healthy Chicken Salad,₹395,,No
The Cook House,N/A,N/A,Salads,Healthy Chicken Salad,₹395,,No
The Cook House,N/A,N/A,Raita,Boondi Raita,₹110,"Creamy yogurt dish with crispy boondi, flavored with a hint of spices and ... read more",No
The Cook House,N/A,N/A,Raita,Boondi Raita,₹110,"Creamy yogurt dish with crispy boondi, flavored with a hint of spices and ... read more",No
The Cook House,N/A,N/A,Raita,Boondi Raita,₹110,"Creamy yogurt dish with crispy boondi, flavored with a hint of spices and ... read more",No
The Cook House,N/A,N/A,Raita,Boondi Raita,₹110,"Creamy yogurt dish with crispy boondi, flavored with a hint of spices and ... read more",No
The Cook House,N/A,N/A,Raita,Boondi Raita,₹110,"Creamy yogurt dish with crispy boondi, flavored with a hint of spices and ... read more",No
The Cook House,N/A,N/A,Raita,Boondi Raita,₹110,,No
The Cook House,N/A,N/A,Raita,Boondi Raita,₹110,,No
The Cook House,N/A,N/A,Raita,Mix Raita,₹110,"Creamy yogurt with crunchy veggies and spices. Refreshing and cooling, it perfectly complements ... read more",No
The Cook House,N/A,N/A,Raita,Mix Raita,₹110,"Creamy yogurt with crunchy veggies and spices. Refreshing and cooling, it perfectly complements ... read more",No
The Cook House,N/A,N/A,Raita,Mix Raita,₹110,"Creamy yogurt with crunchy veggies and spices. Refreshing and cooling, it perfectly complements ... read more",No
The Cook House,N/A,N/A,Raita,Mix Raita,₹110,"Creamy yogurt with crunchy veggies and spices. Refreshing and cooling, it perfectly complements ... read more",No
The Cook House,N/A,N/A,Raita,Mix Raita,₹110,,No
The Cook House,N/A,N/A,Raita,Mix Raita,₹110,,No
The Cook House,N/A,N/A,Raita,Pineapple Raita,₹120,"A refreshing blend of sweet pineapple chunks and creamy yogurt, seasoned with a ... read more",No
The Cook House,N/A,N/A,Raita,Pineapple Raita,₹120,"A refreshing blend of sweet pineapple chunks and creamy yogurt, seasoned with a ... read more",No
The Cook House,N/A,N/A,Raita,Pineapple Raita,₹120,"A refreshing blend of sweet pineapple chunks and creamy yogurt, seasoned with a ... read more",No
The Cook House,N/A,N/A,Raita,Pineapple Raita,₹120,"A refreshing blend of sweet pineapple chunks and creamy yogurt, seasoned with a ... read more",No
The Cook House,N/A,N/A,Raita,Pineapple Raita,₹120,,No
The Cook House,N/A,N/A,Raita,Pineapple Raita,₹120,,No
The Cook House,N/A,N/A,Amritsar Se,1 Aloo Kulcha Te Chole,₹159,"Warm, soft aloo kulcha stuffed with spiced potato filling, served with tangy chole, ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Aloo Kulcha Te Chole,₹159,"Warm, soft aloo kulcha stuffed with spiced potato filling, served with tangy chole, ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Aloo Kulcha Te Chole,₹159,"Warm, soft aloo kulcha stuffed with spiced potato filling, served with tangy chole, ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Aloo Kulcha Te Chole,₹159,"Warm, soft aloo kulcha stuffed with spiced potato filling, served with tangy chole, ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Aloo Kulcha Te Chole,₹159,"Warm, soft aloo kulcha stuffed with spiced potato filling, served with tangy chole, ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Aloo Kulcha Te Chole,₹159,,No
The Cook House,N/A,N/A,Amritsar Se,1 Aloo Kulcha Te Chole,₹159,,No
The Cook House,N/A,N/A,Amritsar Se,1 Aloo Pyaaz Kulcha Te Chole,₹165,"Warm, stuffed aloo pyaaz kulcha with a perfect blend of spiced potatoes and ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Aloo Pyaaz Kulcha Te Chole,₹165,"Warm, stuffed aloo pyaaz kulcha with a perfect blend of spiced potatoes and ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Aloo Pyaaz Kulcha Te Chole,₹165,"Warm, stuffed aloo pyaaz kulcha with a perfect blend of spiced potatoes and ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Aloo Pyaaz Kulcha Te Chole,₹165,"Warm, stuffed aloo pyaaz kulcha with a perfect blend of spiced potatoes and ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Aloo Pyaaz Kulcha Te Chole,₹165,,No
The Cook House,N/A,N/A,Amritsar Se,1 Aloo Pyaaz Kulcha Te Chole,₹165,,No
The Cook House,N/A,N/A,Amritsar Se,1 Pyaaz Kulcha Te Chole,₹189,"Soft, stuffed pyaaz kulcha paired with flavorful, spicy chole. A classic, comforting North ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Pyaaz Kulcha Te Chole,₹189,"Soft, stuffed pyaaz kulcha paired with flavorful, spicy chole. A classic, comforting North ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Pyaaz Kulcha Te Chole,₹189,"Soft, stuffed pyaaz kulcha paired with flavorful, spicy chole. A classic, comforting North ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Pyaaz Kulcha Te Chole,₹189,"Soft, stuffed pyaaz kulcha paired with flavorful, spicy chole. A classic, comforting North ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Pyaaz Kulcha Te Chole,₹189,,No
The Cook House,N/A,N/A,Amritsar Se,1 Pyaaz Kulcha Te Chole,₹189,,No
The Cook House,N/A,N/A,Amritsar Se,1 Chur Chur Naan Te Dal Makhani,₹179,"Crispy, flaky chur chur naan paired with creamy, slow cooked dal makhani a ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Chur Chur Naan Te Dal Makhani,₹179,"Crispy, flaky chur chur naan paired with creamy, slow cooked dal makhani a ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Chur Chur Naan Te Dal Makhani,₹179,"Crispy, flaky chur chur naan paired with creamy, slow cooked dal makhani a ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Chur Chur Naan Te Dal Makhani,₹179,"Crispy, flaky chur chur naan paired with creamy, slow cooked dal makhani a ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Chur Chur Naan Te Dal Makhani,₹179,,No
The Cook House,N/A,N/A,Amritsar Se,1 Chur Chur Naan Te Dal Makhani,₹179,,No
The Cook House,N/A,N/A,Amritsar Se,1 Paneer Kulcha Te Chole,₹165,"Soft, fluffy paneer stuffed kulcha served with flavorful, spiced chole a perfect Punjabi ... read more",Yes
The Cook House,N/A,N/A,Amritsar Se,1 Paneer Kulcha Te Chole,₹165,"Soft, fluffy paneer stuffed kulcha served with flavorful, spiced chole a perfect Punjabi ... read more",Yes
The Cook House,N/A,N/A,Amritsar Se,1 Paneer Kulcha Te Chole,₹165,"Soft, fluffy paneer stuffed kulcha served with flavorful, spiced chole a perfect Punjabi ... read more",Yes
The Cook House,N/A,N/A,Amritsar Se,1 Paneer Kulcha Te Chole,₹165,"Soft, fluffy paneer stuffed kulcha served with flavorful, spiced chole a perfect Punjabi ... read more",Yes
The Cook House,N/A,N/A,Amritsar Se,1 Paneer Kulcha Te Chole,₹165,,Yes
The Cook House,N/A,N/A,Amritsar Se,1 Paneer Kulcha Te Chole,₹165,,Yes
The Cook House,N/A,N/A,Amritsar Se,1 Chicken Kulcha Te Tari,₹189,"Flavorful chicken curry served with soft, stuffed kulcha, spiced with rich Indian flavors. ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Chicken Kulcha Te Tari,₹189,"Flavorful chicken curry served with soft, stuffed kulcha, spiced with rich Indian flavors. ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Chicken Kulcha Te Tari,₹189,"Flavorful chicken curry served with soft, stuffed kulcha, spiced with rich Indian flavors. ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Chicken Kulcha Te Tari,₹189,"Flavorful chicken curry served with soft, stuffed kulcha, spiced with rich Indian flavors. ... read more",No
The Cook House,N/A,N/A,Amritsar Se,1 Chicken Kulcha Te Tari,₹189,,No
The Cook House,N/A,N/A,Amritsar Se,1 Chicken Kulcha Te Tari,₹189,,No
The Cook House,N/A,N/A,Tandoori Paratha,Aloo Paratha [2 Paratha],₹159,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Aloo Paratha [2 Paratha],₹159,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Aloo Paratha [2 Paratha],₹159,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Aloo Paratha [2 Paratha],₹159,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Aloo Paratha [2 Paratha],₹159,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Aloo Paratha [2 Paratha],₹159,,No
The Cook House,N/A,N/A,Tandoori Paratha,Aloo Paratha [2 Paratha],₹159,,No
The Cook House,N/A,N/A,Tandoori Paratha,Aloo Onion Paratha [2 Pieces],₹169,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Aloo Onion Paratha [2 Pieces],₹169,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Aloo Onion Paratha [2 Pieces],₹169,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Aloo Onion Paratha [2 Pieces],₹169,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Aloo Onion Paratha [2 Pieces],₹169,,No
The Cook House,N/A,N/A,Tandoori Paratha,Aloo Onion Paratha [2 Pieces],₹169,,No
The Cook House,N/A,N/A,Tandoori Paratha,Onion Paratha [2 Pieces],₹169,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Onion Paratha [2 Pieces],₹169,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Onion Paratha [2 Pieces],₹169,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Onion Paratha [2 Pieces],₹169,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Onion Paratha [2 Pieces],₹169,,No
The Cook House,N/A,N/A,Tandoori Paratha,Onion Paratha [2 Pieces],₹169,,No
The Cook House,N/A,N/A,Tandoori Paratha,Mix Paratha [2 Paratha],₹169,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Mix Paratha [2 Paratha],₹169,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Mix Paratha [2 Paratha],₹169,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Mix Paratha [2 Paratha],₹169,Served with curd.,No
The Cook House,N/A,N/A,Tandoori Paratha,Mix Paratha [2 Paratha],₹169,,No
The Cook House,N/A,N/A,Tandoori Paratha,Mix Paratha [2 Paratha],₹169,,No
The Cook House,N/A,N/A,Tandoori Paratha,Matar Paneer Paratha [2 Paratha],₹189,Served with curd.,Yes
The Cook House,N/A,N/A,Tandoori Paratha,Matar Paneer Paratha [2 Paratha],₹189,Served with curd.,Yes
The Cook House,N/A,N/A,Tandoori Paratha,Matar Paneer Paratha [2 Paratha],₹189,Served with curd.,Yes
The Cook House,N/A,N/A,Tandoori Paratha,Matar Paneer Paratha [2 Paratha],₹189,Served with curd.,Yes
The Cook House,N/A,N/A,Tandoori Paratha,Matar Paneer Paratha [2 Paratha],₹189,,Yes
The Cook House,N/A,N/A,Tandoori Paratha,Matar Paneer Paratha [2 Paratha],₹189,,Yes
The Cook House,N/A,N/A,Tandoori Paratha,Paneer Paratha [2 Pieces],₹199,Served with curd.,Yes
The Cook House,N/A,N/A,Tandoori Paratha,Paneer Paratha [2 Pieces],₹199,Served with curd.,Yes
The Cook House,N/A,N/A,Tandoori Paratha,Paneer Paratha [2 Pieces],₹199,Served with curd.,Yes
The Cook House,N/A,N/A,Tandoori Paratha,Paneer Paratha [2 Pieces],₹199,Served with curd.,Yes
The Cook House,N/A,N/A,Tandoori Paratha,Paneer Paratha [2 Pieces],₹199,,Yes
The Cook House,N/A,N/A,Tandoori Paratha,Paneer Paratha [2 Pieces],₹199,,Yes
The Cook House,N/A,N/A,Tandoori Paratha,Chicken Paratha [2 Pieces],₹250,Served with tari.,No
