Name,Rating,Cuisines,Category,Item Name,Price,Description,Vegetarian
The Cook House,3.2,,Meals,Chicken Curry With Butter Tandoori Roti,₹260,2 Pieces Of Chicken & 2 roti,No
The Cook House,3.2,,Meals,Soya Chaap Masala Combo,₹249,Soya Chaap Masala+2 Laccha Paratha+Thums Up Soft Beverage [250 ml],Yes
The Cook House,3.2,,Meals,Chana Masala Combo,₹250,Chana Masala+1 Laccha Paratha+1 Baby Naan+Thums Up Soft Beverage [250 ml],Yes
The Cook House,3.2,,Meals,Rajma Combo,₹249,Rajma+2 Baby Naan+Thums Up Soft Beverage [250 ml],Yes
The Cook House,3.2,,Meals,Butter Chicken With Butter Naan Combo,₹299,2 pieces of chicken And 1 Butter naan,No
The Cook House,3.2,,Meals,Sarson ka Saag with 4 Tawa Roti,₹229,Sarson ka Saag+4 Tawa Roti,Yes
The Cook House,3.2,,Box Meal,Rajma Chawal [Serves 1],₹220,Rajma chawal [serves,Yes
The Cook House,3.2,,Box Meal,Chole Chawal,₹220,Serves 1,Yes
The Cook House,3.2,,Box Meal,Dal Tadka & Rice Combo [Serves 1],₹220,Serves 1,Yes
The Cook House,3.2,,Box Meal,Dal Makhani & Rice Combo [Serves 1],₹220,Serves 1,Yes
The Cook House,3.2,,Box Meal,Veg Manchurian Noodles Combo,₹229,Veg Manchurian+Hakka Noodles,Yes
The Cook House,3.2,,Box Meal,Chilli Paneer Combo,₹269,Combo of chilli paneer with rice/noodles.,Yes
The Cook House,3.2,,Box Meal,Biryani Rice & Chicken Curry Combo,₹285,Dum Biryani Flavourful rice comes with chicken curry (2pieces),No
The Cook House,3.2,,Box Meal,Veg Manchurian Fried Rice,₹249,Veg Manchurian+Fried Rice,Yes
The Cook House,3.2,,Box Meal,Chicken Rice,₹250,Chicken Curry [2 Pieces]+Rice Mixed+Thums Up Soft Beverage [250 ml],No
The Cook House,3.2,,Box Meal,Mutton Curry [2 Pieces] and Biryani Rice,₹329,Dum Style Biryani Rice+Mutton Curry [2 Pieces],No
The Cook House,3.2,,Box Meal,Mutton Rice Bowl,₹319,Mutton [2 Pieces]+Rice Mixed+Thums Up Soft Beverage [250 ml],No
The Cook House,3.2,,Thalis,Rajma Thali,₹289,Rajma+Mix Veg+Raita+Rice+2 Butter Tandoori Roti+Pepsi [300 ml]+Salad [Salad-Subject to Availability],Yes
The Cook House,3.2,,Thalis,Veg Thali,₹279,Veg Salad+Dal Tadka+Mix Vegetables+Veg Raita+Jeera Rice+2 Butter Tandoori Roti,Yes
The Cook House,3.2,,Thalis,Chana Masala Thali,₹299,Chana Masala+Mixed Dal+Mix Veg+Salad+Rice+Gulab Jamun+Raita+2 Butter Tandoori Roti,Yes
The Cook House,3.2,,Thalis,Veg Premium Thali,₹310,Veg Salad+Dal Makhani+Mix Veg+Paneer Butter Masala+Veg Raita+Jeera Rice+2 Butter Tandoori Roti+Gulab Jamun,Yes
The Cook House,3.2,,Thalis,Customized Veg Thali,₹309,Along with raita & gulab Jamun,Yes
The Cook House,3.2,,Thalis,Non Veg Thali,₹354,Chicken Curry+Dal Makhani+Salad+Rice+Veg Raita+2 Butter Tandoori Roti,No
The Cook House,3.2,,Thalis,Premium Non Veg Thali,₹375,Butter Chicken+Chicken Tikka+Dal Makhani+Veg Raita+Salad+Rice+2 Butter Tandoori+gulab Jamun,No
The Cook House,3.2,,Thalis,Mutton Thali,₹385,Mutton Curry+Chicken Seekh+Dal Makhani+Green Salad+Jeera Rice+2 Roti+Gulab Jamun [1 Piece]+Thums Up Soft Beverage ... read more,No
The Cook House,3.2,,Thalis,Full Power Chicken Thali,₹299,Chicken Biryani [2 Pieces]+Tari+Raita+Chicken Malai Tikka+Chicken Seekh Kebab [2 Pieces],No
The Cook House,3.2,,Thalis,Power Veg Thali [Full],₹279,Veg Biryani+Onion Salad+Raita+Hara Bhara Kebab [2 Pieces]+Veg Seekh Kebab [2 Pieces] [Subject to ... read more,Yes
The Cook House,3.2,,Mains,Fish Curry [5 Pieces],₹425,MAINS MUTTON AND FISH,No
The Cook House,3.2,,Mains,Fish Tikka Masala,₹425,"Tender fish cooked in a rich, spiced tomato gravy with a hint of ... read more",No
The Cook House,3.2,,Mains,Mutton Handi,₹550,"A rich, aromatic dish made with tender mutton cooked slowly in a traditional ... read more",No
The Cook House,3.2,,Mains,Mutton Curry,₹325,"Tender mutton pieces slow cooked in a rich, aromatic gravy with a blend ... read more",No
The Cook House,3.2,,Mains,Mutton Rogan Josh,₹325,Authentic mutton rogan josh.,No
The Cook House,3.2,,Mains,Egg Curry,₹249,MAINS EGG,No
The Cook House,3.2,,Mains,Plain Rice,₹139,RICE AND BIRYANI,Yes
The Cook House,3.2,,Mains,Jeera Rice,₹179,"Fluffy basmati rice infused with aromatic cumin seeds, creating a simple yet flavorful ... read more",Yes
The Cook House,3.2,,Mains,Pea Pulao,₹237,Fragrant basmati rice cooked with fresh green peas and mild spices.,Yes
The Cook House,3.2,,Mains,Veg Pulao,₹247,"Fragrant basmati rice cooked with mixed veggies and mild spices. A light, flavorful ... read more",No
The Cook House,3.2,,Mains,Veg Dum Biryani Handi,₹295,Made with high quality basmati rice.,Yes
The Cook House,3.2,,Mains,Egg Biryani,₹300,Made with high quality basmati rice.,No
The Cook House,3.2,,Mains,Soya Chaap Biryani,₹300,"A flavorful, fragrant biryani made with tender soya chaap, infused with aromatic spices ... read more",Yes
The Cook House,3.2,,Mains,Paneer Tikka Biryani,₹320,Made with high quality basmati rice.,Yes
The Cook House,3.2,,Mains,Roorkee Special Chicken Handi Dum Biryani,₹360,Made with high quality basmati rice.,No
The Cook House,3.2,,Mains,Bharwa Tangdi Biryani,₹360,2 Tangdi,Yes
The Cook House,3.2,,Mains,Tandoori Chicken Biryani,₹360,"Aromatic basmati rice layered with smoky, marinated tandoori chicken, cooked with fragrant spices, ... read more",No
The Cook House,3.2,,Mains,Chicken Handi,₹450,"Succulent chicken pieces slow cooked in a rich, aromatic gravy with a blend ... read more",No
The Cook House,3.2,,Mains,Fish Tikka Biryani,₹425,"Aromatic biryani layered with spiced fish tikka, offering a perfect fusion of smoky, ... read more",No
The Cook House,3.2,,Mains,Boneless Chicken Tikka Biryani,₹440,Made with high quality basmati rice.,No
The Cook House,3.2,,Mains,Mutton Dum Biryani Handi,₹480,Made with high quality basmati rice.,No
The Cook House,3.2,,Mains,Biryani Rice [500 ml],₹175,Biryani rice.,Yes
The Cook House,3.2,,Mains,Extra Chicken Biryani Piece [1 Piece],₹99,Extra chicken biryani piece.,No
The Cook House,3.2,,Mains,Butter Chicken Boneless,₹290,MAINS CHICKEN,No
The Cook House,3.2,,Mains,Chicken Lababdar,₹300,"Succulent chicken chunks in a rich, creamy tomato based gravy, flavored with butter, ... read more",No
The Cook House,3.2,,Mains,Kadhai Chicken,₹300,"Tender chicken pieces cooked in a smoky, spiced gravy with bell peppers, onion ... read more",No
The Cook House,3.2,,Mains,Lucknowi Chicken Masala,₹300,"A rich and aromatic chicken curry with a blend of Lucknowi spices, simmered ... read more",No
The Cook House,3.2,,Mains,Tawa Chicken,₹290,"Marinated chicken pieces cooked on a flat griddle with a blend of spices, ... read more",No
The Cook House,3.2,,Mains,Butter Chicken,₹290,We serve butter chicken in spicy gravy,No
The Cook House,3.2,,Mains,Chicken Kali Mirch Gravy,₹400,"Tender chicken cooked in a flavorful, spicy black pepper gravy. Rich, aromatic and ... read more",No
The Cook House,3.2,,Mains,Chicken Keema,₹380,"Minced chicken cooked with aromatic spices, onion and tomatoes for a rich, savory ... read more",No
The Cook House,3.2,,Mains,Chicken Masala,₹280,"Tender chicken cooked in a rich, spiced gravy with a blend of aromatic ... read more",No
The Cook House,3.2,,Mains,Chicken Punjabi,₹380,"Tender chicken cooked in a rich, spiced tomato gravy with a perfect blend ... read more",No
The Cook House,3.2,,Mains,Chicken Changezi,₹400,"A rich and flavorful Mughlai dish with chicken cooked in a creamy, spiced ... read more",No
The Cook House,3.2,,Mains,Chicken Curry,₹400,Juicy chicken Curry,No
The Cook House,3.2,,Mains,Homemade Chicken ( Ghar Jaisa ),₹400,Chef's special,No
The Cook House,3.2,,Mains,Chicken Tikka Masala,₹400,"Tender chicken pieces cooked in a rich, creamy tomato based gravy with aromatic ... read more",No
The Cook House,3.2,,Mains,Chicken Rara,₹425,Chicken keema gravy along with chicken pieces made in onion & tomato gravy,No
The Cook House,3.2,,Mains,Handi Chicken,₹450,"Succulent chicken slow cooked in a fragrant, spiced gravy in a traditional handi. ... read more",No
The Cook House,3.2,,Mains,Chicken Methi Malai [Half],₹390,"Tender chicken pieces in a creamy, rich gravy infused with fresh fenugreek leaves ... read more",No
The Cook House,3.2,,Mains,Afghani Chicken Gravy [Half],₹450,Comes in white gravy with bites of cashew.,No
The Cook House,3.2,,Mains,Chicken Afghani Gravy Boneless,₹450,Tender pieces of chicken comes in white gravy.,No
The Cook House,3.2,,Mains,Chana Masala.,₹170,VEG MAINS,Yes
The Cook House,3.2,,Mains,Mix Veg.,₹170,"A colorful medley of seasonal vegetables cooked in a mildly spiced, flavorful gravy. ... read more",Yes
The Cook House,3.2,,Mains,Aloo Jeera,₹250,"Spiced potatoes sautéed with cumin seeds, turmeric and green chillies, garnished with fresh ... read more",Yes
The Cook House,3.2,,Mains,Aloo Gobhi,₹250,"Aromatic and flavorful dish of tender potatoes and cauliflower, cooked with a blend ... read more",Yes
The Cook House,3.2,,Mains,Kashmiri Dum Aloo Gravy,₹240,"Baby potatoes slow cooked in a rich, aromatic gravy made with Kashmiri spices, ... read more",Yes
The Cook House,3.2,,Mains,Malai Kofta White Gravy,₹340,"Soft, velvety koftas made of cottage cheese and potatoes, simmered in a rich, ... read more",Yes
The Cook House,3.2,,Mains,Corn Palak,₹270,A wholesome dish of tender corn kernels and fresh spinach cooked together in ... read more,Yes
The Cook House,3.2,,Mains,Soya Chaap Changezi,₹270,"Soya chaap cooked in a rich, spiced gravy with a blend of aromatic ... read more",Yes
The Cook House,3.2,,Mains,Veg Jalfrezi,₹270,"A vibrant mix of vegetables stir fried in a tangy, spicy tomato based ... read more",Yes
The Cook House,3.2,,Mains,Mix Veg Kolhapuri,₹270,"A spicy and flavorful curry, made with assorted vegetables, cooked in a rich, ... read more",Yes
The Cook House,3.2,,Mains,Achaari Chaap Masala,₹270,"Tender achari chaap cooked in a rich, tangy masala gravy with a blend ... read more",Yes
The Cook House,3.2,,Mains,Malai Chaap Gravy,₹270,"Tender malai chaap cooked in a rich, creamy gravy with a blend of ... read more",Yes
The Cook House,3.2,,Mains,Tandoori Chaap Gravy,₹270,"Succulent tandoori chaap cooked in a rich, spiced gravy, blending smoky flavors with ... read more",Yes
The Cook House,3.2,,Mains,Matar Mushroom Gravy,₹280,"Tender mushroom and green peas cooked in a rich, spiced gravy with a ... read more",Yes
The Cook House,3.2,,Mains,Mushroom Do Pyaza,₹280,"A delicious Indian dish featuring sautéed mushroom and onion cooked in a spiced, ... read more",Yes
The Cook House,3.2,,Mains,Kadai Mushroom,₹280,"Mushrooms stir fried in a tangy, spicy gravy with bell peppers, onion and ... read more",Yes
The Cook House,3.2,,Mains,Mushroom Tikka Masala,₹280,"Tender mushroom cooked in a rich, creamy tomato based gravy, infused with aromatic ... read more",Yes
The Cook House,3.2,,Mains,Pindi Chana Masala,₹280,"Chickpeas cooked in a flavorful, tangy gravy with a blend of traditional spices, ... read more",Yes
The Cook House,3.2,,Mains,Sarson ka Saag,₹249,Popular winter dish of mustard greens cooked in desi ghee with spices like ... read more,Yes
The Cook House,3.2,,Mains,Dal Makhani,₹180,MAIN DAL,Yes
The Cook House,3.2,,Mains,Dal Tadka,₹170,"A comforting dish of yellow lentils cooked with aromatic spices, topped with a ... read more",Yes
The Cook House,3.2,,Mains,Rajma Masala,₹260,"Red kidney beans simmered in a rich, spiced tomato gravy. Comforting and hearty, ... read more",Yes
The Cook House,3.2,,Mains,Rajma Makhani,₹260,"Creamy and flavorful Indian lentil dish made with kidney beans, butter and spices.",Yes
The Cook House,3.2,,Mains,Matka Dal,₹270,Made of variety of mix dal which is soft cooked and then simmered ... read more,Yes
The Cook House,3.2,,Mains,Cheese Tomato,₹210,MAINS PANEER,Yes
The Cook House,3.2,,Mains,Kadhai Paneer,₹210,"A rich and aromatic curry made with soft paneer cubes, cooked in a ... read more",Yes
The Cook House,3.2,,Mains,Palak Paneer,₹210,A creamy and nutritious North Indian dish made with paneer [Indian cottage cheese] ... read more,Yes
The Cook House,3.2,,Mains,Paneer Butter Masala,₹210,"Creamy and rich, our paneer butter masala features soft paneer cubes in a ... read more",Yes
The Cook House,3.2,,Mains,Paneer Lababdar,₹210,"A creamy, rich dish with soft paneer cubes cooked in a luscious tomato ... read more",Yes
The Cook House,3.2,,Mains,Paneer Punjabi,₹210,"Paneer cubes cooked in a rich, spiced gravy with a perfect balance of ... read more",Yes
The Cook House,3.2,,Mains,Paneer Taka Tak,₹210,"Cottage cheese cooked with bell peppers, onion and a medley of spices on ... read more",Yes
The Cook House,3.2,,Mains,Paneer Tikka Masala,₹210,"Features succulent paneer chunks marinated in spices, grilled to perfection and served in ... read more",Yes
The Cook House,3.2,,Mains,Shahi Paneer,₹210,"A royal delight, featuring soft paneer cubes in a creamy, rich gravy made ... read more",Yes
The Cook House,3.2,,Mains,Paneer Changezi,₹310,"Soft paneer cubes cooked in a rich, creamy tomato and yogurt based gravy ... read more",Yes
The Cook House,3.2,,Mains,Paneer Kaleji,₹310,[Veg preparation],Yes
The Cook House,3.2,,Mains,Paneer Do Pyaza,₹310,"Paneer cubes cooked in a rich, flavorful gravy with double the onion, sautéed ... read more",Yes
The Cook House,3.2,,Mains,Khoya Shahi Paneer,₹320,"Paneer cooked in a rich, creamy gravy with khoya [reduced milk], giving it ... read more",Yes
The Cook House,3.2,,Mains,Malai Kofta Red Gravy,₹320,"Delicate fried paneer and vegetable balls in a creamy, rich tomato based sauce ... read more",Yes
The Cook House,3.2,,Mains,Kaju Korma,₹350,Brown Gravy,Yes
The Cook House,3.2,,Mains,Paneer Pasanda,₹320,"Paneer stuffed with a creamy filling, cooked in a rich, spiced gravy. A ... read more",Yes
The Cook House,3.2,,Mains,Cook House Special Paneer Hungama,₹320,Chef special paneer hungama.,Yes
The Cook House,3.2,,Mains,Paneer Methi Malai,₹310,"Paneer cooked in a creamy, aromatic gravy with fenugreek leaves [methi] and mild ... read more",Yes
The Cook House,3.2,,Mains,Matar Paneer,₹309,Soft paneer cubes and fresh green peas cooked in a spiced tomato based ... read more,Yes
The Cook House,3.2,,Breads,Tawa Roti,₹20,"Soft and wholesome whole wheat roti, cooked to perfection on a tawa for ... read more",Yes
The Cook House,3.2,,Breads,Tandoori Roti,₹22,"A soft, fluffy and smoky flatbread, freshly baked in a traditional tandoor, perfect ... read more",Yes
The Cook House,3.2,,Breads,Butter Tawa Roti,₹22,"Soft, warm butter tawa roti, perfectly crisped on the griddle, offering a rich, ... read more",Yes
The Cook House,3.2,,Breads,Butter Tandoori Roti,₹26,"Soft yet crispy, our butter tandoori roti is baked to perfection in a ... read more",Yes
The Cook House,3.2,,Breads,Chilli Garlic Tandoori Roti,₹30,"Spicy and flavorful chilli garlic tandoori roti, infused with aromatic garlic and a ... read more",Yes
The Cook House,3.2,,Breads,Tandoori Hari Mirch Roti,₹30,"Soft, smoky roti infused with the bold flavor of green chillies, baked to ... read more",Yes
The Cook House,3.2,,Breads,Tandoori Onion Roti,₹30,"Soft, warm roti infused with caramelized onion and cooked to perfection in a ... read more",Yes
The Cook House,3.2,,Breads,Rumali Roti,₹35,"Thin, soft and airy rumali roti, expertly cooked on a hot griddle, offering ... read more",Yes
The Cook House,3.2,,Breads,Lachha Paratha,₹45,"Flaky, crispy laccha paratha, layered to perfection and cooked to a golden brown, ... read more",Yes
The Cook House,3.2,,Breads,Missi Roti,₹45,"A wholesome, slightly spiced flatbread made with a blend of gram flour and ... read more",Yes
The Cook House,3.2,,Breads,Pudina Paratha,₹45,"A warm, flaky and aromatic pudina paratha infused with the fresh flavor of ... read more",Yes
The Cook House,3.2,,Breads,Plain Naan,₹50,"Soft, fluffy flatbread baked to perfection in a tandoor.",Yes
The Cook House,3.2,,Breads,Butter Naan,₹59,"Fluffy and soft butter naan, baked to perfection in the tandoor, brushed with ... read more",Yes
The Cook House,3.2,,Breads,Garlic Naan,₹65,"Soft, fluffy and perfectly baked, our garlic naan is a delightful blend of ... read more",Yes
The Cook House,3.2,,Breads,Stuffed Kulcha,₹100,"Soft, fluffy kulcha stuffed with a spiced filling of potatoes, paneer and vegetables. ... read more",Yes
The Cook House,3.2,,Breads,Paneer Naan,₹90,"Soft, fluffy naan stuffed with creamy paneer, baked to golden perfection. A flavorful, ... read more",Yes
The Cook House,3.2,,Breads,Cheese Garlic Naan,₹100,"Soft, fluffy naan bread infused with garlic and topped with a generous layer ... read more",Yes
The Cook House,3.2,,Breads,Chur Chur Naan,₹100,"Soft, buttery naan with a crispy, layered texture, perfect for scooping up curries ... read more",Yes
The Cook House,3.2,,Salads,Green Salad,₹140,Seasonal vegetables.,Yes
The Cook House,3.2,,Salads,Paneer Tikka Salad,₹295,Consist of roasted paneer tikka and vegetables.,Yes
The Cook House,3.2,,Salads,Chicken Tikka Salad,₹395,Consist of roasted chicken tikka with mixed English veggies.,No
The Cook House,3.2,,Salads,Healthy Chicken Salad,₹395,Boiled chicken mixed with healthy veggies.,No
The Cook House,3.2,,Raita,Boondi Raita,₹110,"Creamy yogurt dish with crispy boondi, flavored with a hint of spices and ... read more",Yes
The Cook House,3.2,,Raita,Mix Raita,₹110,"Creamy yogurt with crunchy veggies and spices. Refreshing and cooling, it perfectly complements ... read more",No
The Cook House,3.2,,Raita,Pineapple Raita,₹120,"A refreshing blend of sweet pineapple chunks and creamy yogurt, seasoned with a ... read more",Yes
The Cook House,3.2,,Amritsar Se,1 Aloo Kulcha Te Chole,₹159,"Warm, soft aloo kulcha stuffed with spiced potato filling, served with tangy chole, ... read more",Yes
The Cook House,3.2,,Amritsar Se,1 Aloo Pyaaz Kulcha Te Chole,₹165,"Warm, stuffed aloo pyaaz kulcha with a perfect blend of spiced potatoes and ... read more",Yes
The Cook House,3.2,,Amritsar Se,1 Pyaaz Kulcha Te Chole,₹189,"Soft, stuffed pyaaz kulcha paired with flavorful, spicy chole. A classic, comforting North ... read more",Yes
The Cook House,3.2,,Amritsar Se,1 Chur Chur Naan Te Dal Makhani,₹179,"Crispy, flaky chur chur naan paired with creamy, slow cooked dal makhani a ... read more",Yes
The Cook House,3.2,,Amritsar Se,1 Paneer Kulcha Te Chole,₹165,"Soft, fluffy paneer stuffed kulcha served with flavorful, spiced chole a perfect Punjabi ... read more",Yes
The Cook House,3.2,,Amritsar Se,1 Chicken Kulcha Te Tari,₹189,"Flavorful chicken curry served with soft, stuffed kulcha, spiced with rich Indian flavors. ... read more",No
The Cook House,3.2,,Tandoori Paratha,Aloo Paratha [2 Paratha],₹159,Served with curd.,Yes
The Cook House,3.2,,Tandoori Paratha,Aloo Onion Paratha [2 Pieces],₹169,Served with curd.,Yes
The Cook House,3.2,,Tandoori Paratha,Onion Paratha [2 Pieces],₹169,Served with curd.,Yes
The Cook House,3.2,,Tandoori Paratha,Mix Paratha [2 Paratha],₹169,Served with curd.,Yes
The Cook House,3.2,,Tandoori Paratha,Matar Paneer Paratha [2 Paratha],₹189,Served with curd.,Yes
The Cook House,3.2,,Tandoori Paratha,Paneer Paratha [2 Pieces],₹199,Served with curd.,Yes
The Cook House,3.2,,Tandoori Paratha,Chicken Paratha [2 Pieces],₹250,Served with tari.,No
The Cook House,3.2,,Pasta,Veg Alfredo White Sauce Pasta,₹265,"Elegant creamy white sauce made from butter, cream and cheese. We use 100% ... read more",Yes
The Cook House,3.2,,Pasta,Veg Makhani Pasta,₹265,Sauce made by onion and tomatoes with the twist of Indian spices. We ... read more,Yes
The Cook House,3.2,,Pasta,Pink Sauce Pasta,₹265,"Creamy and tangy pink sauce pasta, made with a perfect blend of tomato ... read more",Yes
The Cook House,3.2,,Pasta,Chicken Makhani Pasta,₹285,Sauce made by onion and tomatoes with the twist of Indian spices. We ... read more,No
The Cook House,3.2,,Pasta,Chicken Pink Sauce Pasta,₹285,"Pasta cooked in a creamy, tangy pink sauce made from a blend of ... read more",No
The Cook House,3.2,,Pasta,Chicken Alfredo Pasta,₹285,"Elegant creamy white sauce made from butter, cream and cheese. We use 100% ... read more",No
The Cook House,3.2,,Pasta,Veg Arrabiata Red Sauce Pasta,₹265,"Pasta tossed in a zesty, spicy red sauce made with tomatoes, garlic and ... read more",Yes
The Cook House,3.2,,Pasta,Chicken Arrabiata Red Sauce Pasta,₹315,"Penne pasta with tender chicken pieces in a spicy tomato sauce, flavored with ... read more",No
The Cook House,3.2,,Mexican Wraps,Chicken Seekh Kabab Roll,₹240,Chicken seekh kabab roll rolled in rumali roti.,No
The Cook House,3.2,,Rolls,Veg Seekh Kabab Roll,₹140,Veg seekh kebab rolled in the rumali roti with plain onion and mint ... read more,Yes
The Cook House,3.2,,Rolls,Soya Chaap Roll,₹150,Tandoori soya chaap rolled into rumali roti with plain onion & mint sauce.,Yes
The Cook House,3.2,,Rolls,Malai Chaap Roll,₹150,Malai chaap rolled into rumali roti with onion and mint sauce.,Yes
The Cook House,3.2,,Rolls,Paneer Tikka Roll,₹220,Paneer tikka rolled in rumali roti with onion and mint sauce.,Yes
The Cook House,3.2,,Rolls,Chicken Malai Tikka Roll,₹237,Chicken malai tikka rolled into rumali roti with onion and mint sauce.,No
The Cook House,3.2,,Rolls,Chicken Tikka Roll,₹237,Chicken tikka rolled into rumali roti with onion and mint sauce.,No
The Cook House,3.2,,Dessert and Beverages,Banana Butterscotch Thick Shake,₹135,THICK SHAKES,Yes
The Cook House,3.2,,Dessert and Beverages,Cold Coffee Thick Shake,₹135,Made with ice cream.,Yes
The Cook House,3.2,,Dessert and Beverages,Pineapple Thick Shake,₹135,"A creamy, refreshing blend of ripe pineapple and rich milk, creating a thick.",Yes
The Cook House,3.2,,Dessert and Beverages,Very Berry Gold Thick Shake,₹135,Made with ice cream.,Yes
The Cook House,3.2,,Dessert and Beverages,Oreo Thick Shake,₹135,Made with ice cream.,Yes
The Cook House,3.2,,Dessert and Beverages,Mint Mojito,₹135,MOCKTAILS,Yes
The Cook House,3.2,,Dessert and Beverages,Cola Mojito,₹135,[Non Alchoholic],Yes
The Cook House,3.2,,Dessert and Beverages,Peach Mojito,₹135,[Non Alchoholic],Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Biryani Veg,Biryani Veg,₹189,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Biryani Veg,Veg Biryani,₹189,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Biryani Veg,Paneer Tikka Biryani,₹259,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Biryani Nonveg,Chicken Biryani,₹190,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Biryani Nonveg,Egg biryani NV,₹259,Served in chicken biryani rice,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Biryani Nonveg,Chicken Tikka Biryani,₹369,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Biryani Nonveg,Chicken tandoori biryani,₹369,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Biryani Nonveg,Extra chicken biryani rice,₹149,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Biryani Nonveg,Extra chicken biryani piece,₹85,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Chilli Potato,₹178,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Chilli Paneer Dry,₹210,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Gobhi Manchurian Dry,₹180,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Honey Chilli Potato,₹178,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Chilli Paneer Gravy,₹210,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Crispy Veg,₹210,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Paneer Achari Tikka,₹230,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Paneer 65,₹210,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Gobhi Manchurian Gravy,₹180,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Tandoori Aloo,₹252,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Finger Chips,₹99,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Mix Veg Pakora,₹149,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Paneer Pakora,₹210,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Paneer Malai Tikka,₹235,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Paneer Fingers,₹230,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Veg Seekh Kabab,₹210,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Hara Bhara Kabab,₹230,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Mushroom Tikka,₹230,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Paneer Tikka,₹230,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Paneer Lolipop,₹230,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Veg 65,₹140,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Chilli Mushroom,₹210,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Veg Manchurian,₹210,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Corn Salt & Pepper,₹189,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Veg Tandoori Platter,₹349,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Veg Starters,Tandoori Aloo with Sesame,₹199,,Yes
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Non Veg Starters,Garlic Chicken,₹262,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Non Veg Starters,Crispy Chicken,₹240,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Non Veg Starters,Chicken Lolipop,₹230,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Non Veg Starters,Chicken 65 Hyderabadi Spl,₹225,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Non Veg Starters,Chicken Malai Tikka,₹280,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Non Veg Starters,Chicken Papper,₹252,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Non Veg Starters,Ginger Chicken,₹262,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Non Veg Starters,Honey Crispy Chicken,₹250,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Non Veg Starters,Chicken Drum Stick,₹245,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Non Veg Starters,Chicken Lemon,₹259,,No
Tanisha's Restaurant Royal Hyderabadi Biryani,4.2,,Non Veg Starters,Chicken Hariyali Tikka,₹280,,No
